EXPLAIN_REQUESTER,EXPLAIN_TIME,SOURCE_NAME,SOURCE_SCHEMA,SOURCE_VERSION,EXPLAIN_LEVEL,STMTNO,SECTNO,STREAM_ID,SOURCE_TYPE,SOURCE_ID,TARGET_TYPE,TARGET_ID,OBJECT_SCHEMA,OBJECT_NAME,STREAM_COUNT,COLUMN_COUNT,PREDICATE_ID,COLUMN_NAMES,PMID,SINGLE_NODE,PARTITION_COLUMNS,SEQUENCE_SIZES,OBJECT_TENANTID
SHAIKHQ ,2024-05-30-10.36.12.923361,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.12.923361,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.12.923361,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_WEEK_SEQ+Q2.D_DOW,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.12.923361,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.56002745032310E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.12.923361,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+1.87203288078308E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,SYSIBM  ,SQL240509072221830,-1.00000000000000E+000,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.54257851562500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,8,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,4,O,8,O,7,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,7,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q1.WP_CREATION_DATE_SK+Q1.WP_LINK_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,6,O,7,O,6,,,+2.89888310432434E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,7,O,6,O,5,,,+2.89888310432434E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,4,,,+2.89888310432434E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,9,O,4,O,2,,,+8.18297485238872E-005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.17.674283,SQLC2Q31,NULLID  ,,S,1,201,10,O,2,O,1,,,+2.89888310432434E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,3,-1,+Q1.S_TAX_PRECENTAGE+Q1.S_GMT_OFFSET+Q1.S_CLOSED_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+3.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_WEEK_SEQ+Q2.D_DOW,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+7.09993124008179E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.22.512163,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+2.83997225761414E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,2,-1,+Q1.WP_WEB_PAGE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,2,-1,+Q1.WP_CHAR_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+7.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+5.49523782730103E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.27.140908,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.84666633605957E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,3,-1,+Q1.S_NUMBER_EMPLOYEES+Q1.S_DIVISION_ID+Q1.S_CLOSED_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+3.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_FIRST_DOM+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.31.818251,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.99999976158142E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,1,-1,+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,3,-1,+Q2.WP_CREATION_DATE_SK+Q2.WP_IMAGE_COUNT+Q2.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+2.40000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q1.D_DATE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q1.D_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+6.76798939704895E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.36.550514,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+1.62431755065918E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.46.924408,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,4,-1,+Q1.$RID$+Q1.WS_SHIP_ADDR_SK+Q1.WS_WHOLESALE_COST+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.46.924408,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+6.87662375000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.46.924408,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q2.$RID$+Q2.D_YEAR+Q2.D_MOY+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.46.924408,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+6.04280742187500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.46.924408,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+5.68852625000000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064036550,+3.00000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+3.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_SITE,+3.00000000000000E+001,3,-1,+Q1.WEB_COMPANY_ID+Q1.WEB_OPEN_DATE_SK+Q1.WEB_CLOSE_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+5.30245780944824E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_DOW+Q2.D_FY_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+1.08097088336945E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.51.435203,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+5.73180246353149E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_BILL_CUSTOMER_SK+Q1.WS_SOLD_DATE_SK+Q1.WS_NET_PAID_INC_SHIP_TAX+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.68126251220703E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,1,-1,+Q2.D_FY_QUARTER_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.36.56.005009,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+3.68126251220703E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.00.939321,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CUSTOMER,+1.00000000000000E+005,3,-1,+Q1.$RID$+Q1.C_CURRENT_HDEMO_SK+Q1.C_FIRST_SHIPTO_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.00.939321,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+7.90496640625000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.00.939321,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q2.$RID$+Q2.D_MOY+Q2.D_DOM+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.00.939321,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+2.15842871093750E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.00.939321,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+4.49628671875000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064038920,+6.00000000000000E+001,2,-1,+Q1.WP_WEB_PAGE_SK(A)+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+6.00000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,WEB_PAGE,+6.00000000000000E+001,2,-1,+Q1.WP_MAX_AD_COUNT+Q1.WP_ACCESS_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+3.70000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_LAST_DOM+Q2.D_FIRST_DOM,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+7.52922892570496E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.05.821351,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+2.78581466674805E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,4,-1,+Q1.$RID$+Q1.WS_COUPON_AMT+Q1.WS_WHOLESALE_COST+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+3.59692016601562E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+7.50780410766602E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_SAME_DAY_LQ+Q2.D_QOY,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+1.79809474945068E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.10.597016,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+6.46760302734375E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.20.568373,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,CATALOG_SALES,+1.44154800000000E+006,5,-1,+Q1.$RID$+Q1.CS_CALL_CENTER_SK+Q1.CS_NET_PAID_INC_SHIP_TAX+Q1.CS_BILL_HDEMO_SK+Q1.CS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.20.568373,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+4.41480406250000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.20.568373,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.$RID$+Q2.D_DOW+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.20.568373,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.20.568373,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+4.41480406250000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.26.326178,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,WEB_SALES,+7.19384000000000E+005,5,-1,+Q1.$RID$+Q1.WS_BILL_CUSTOMER_SK+Q1.WS_SHIP_CUSTOMER_SK+Q1.WS_EXT_LIST_PRICE+Q1.WS_SHIP_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.26.326178,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+1.00840093750000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.26.326178,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.$RID$+Q2.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.26.326178,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+7.30490000000000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.26.326178,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+1.00840093750000E+005,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,PROMOTION,+3.00000000000000E+002,4,-1,+Q1.$RID$+Q1.P_RESPONSE_TARGET+Q1.P_COST+Q1.P_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+2.94000000000000E+002,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,5,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,4,O,5,O,4,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,4,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,2,-1,+Q2.D_DOM+Q2.D_YEAR,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,6,O,4,O,2,,,+7.66715698242188E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.30.762887,SQLC2Q31,NULLID  ,,S,1,201,7,O,2,O,1,,,+2.25414414062500E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,2,-1,+Q1.S_FLOOR_SPACE+Q1.S_CLOSED_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,4,O,3,O,2,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,5,D,-1,O,6,SYSIBM  ,SQL240509072221830,+7.30490000000000E+004,2,-1,+Q2.D_DATE_SK(A)+Q2.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,6,O,6,O,5,,,+1.00000000000000E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,7,D,-1,O,5,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,3,-1,+Q2.D_FY_QUARTER_SEQ+Q2.D_YEAR+Q2.D_WEEK_SEQ,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,8,O,5,O,2,,,+3.20294141769409E-001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.35.222297,SQLC2Q31,NULLID  ,,S,1,201,9,O,2,O,1,,,+3.84352970123291E+000,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.40.002162,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,3,TPCDS   ,DATE_DIM2,+7.30490000000000E+004,4,-1,+Q1.$RID$+Q1.D_DOM+Q1.D_FY_QUARTER_SEQ+Q1.D_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.40.002162,SQLC2Q31,NULLID  ,,S,1,201,2,O,3,O,2,,,+5.45224531250000E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.40.002162,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,4,TPCDS   ,CATALOG_PAGE,+1.17180000000000E+004,3,-1,+Q2.$RID$+Q2.CP_CATALOG_PAGE_NUMBER+Q2.CP_END_DATE_SK,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.40.002162,SQLC2Q31,NULLID  ,,S,1,201,4,O,4,O,2,,,+1.13692900390625E+004,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.40.002162,SQLC2Q31,NULLID  ,,S,1,201,5,O,2,O,1,,,+8.95730859375000E+003,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.44.628668,SQLC2Q31,NULLID  ,,S,1,201,1,D,-1,O,4,SYSIBM  ,SQL240509064035430,+1.20000000000000E+001,1,-1,+Q1.$RID$,-1,,,,0
SHAIKHQ ,2024-05-30-10.37.44.628668,SQLC2Q31,NULLID  ,,S,1,201,2,O,4,O,3,,,+1.20000000000000E+001,-1,-1,,0,,,,
SHAIKHQ ,2024-05-30-10.37.44.628668,SQLC2Q31,NULLID  ,,S,1,201,3,D,-1,O,3,TPCDS   ,STORE,+1.20000000000000E+001,3,-1,+Q1.S_FLOOR_SPACE+Q1.S_GMT_OFFSET+Q1.S_CLOSED_DATE_SK,-1,,,,0
